Date,Ticker,Close,High,Low,Open,Volume
2023-02-09,WMT,45.914283752441406,46.050546581454164,45.60606985701886,45.70340310123056,13064400.0
2023-02-09,XOM,105.97933959960938,107.73098708392428,105.82178565191917,106.22957899502974,17439300.0
2023-02-10,AAPL,149.50230407714844,149.8290111554016,147.73018216274517,147.9677914305051,57450700.0
2023-02-10,AMZN,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859375,52740100.0
2023-02-10,GS,349.6291198730469,350.52373292224166,343.30098983624174,345.598705600306,1933400.0
2023-02-10,JPM,134.05902099609375,134.28714708074256,131.7302900831644,132.8613916846388,6582900.0
2023-02-10,MSFT,258.3339538574219,259.30601043512377,255.93815201976537,256.7923871898371,25818500.0
2023-02-10,NVDA,21.247589111328125,22.059923209964126,20.79396224758763,21.672242294842736,550737000.0
2023-02-10,TSLA,196.88999938964844,206.1999969482422,192.88999938964844,202.22999572753906,204754100.0
2023-02-10,WMT,46.62803649902344,46.69941296112979,46.1251599174511,46.423642291836856,15002700.0
2023-02-10,XOM,110.44651794433594,110.8728441834751,107.6568610053444,107.98123889698205,24918600.0
2023-02-13,AAPL,152.31396484375,152.71985991539307,149.41321016170093,149.44290943263957,62199000.0
2023-02-13,AMZN,99.54000091552734,99.68000030517578,96.91000366210938,97.8499984741211,52841500.0
2023-02-13,GS,352.2093200683594,353.18868136784016,346.54038177734503,347.56681587263995,1570600.0
2023-02-13,JPM,135.51329040527344,135.66535994197002,133.7738672669275,134.3061469041964,7134600.0
2023-02-13,MSFT,266.40509033203125,269.6256724767286,262.3106160068339,262.79176011403075,44630900.0
2023-02-13,NVDA,21.770160675048828,22.029948022697017,20.94483676830914,21.520365368362526,474919000.0
2023-02-13,TSLA,194.63999938964844,196.3000030517578,187.61000061035156,194.4199981689453,172475500.0
2023-02-13,WMT,47.338558197021484,47.40669332071929,46.88434631633664,46.94923637992264,16015800.0
2023-02-13,XOM,110.01691436767578,110.37180506552126,108.24244662781308,109.94219828645011,14536200.0
2023-02-14,AAPL,151.67044067382812,152.23475701699866,149.35380697400552,150.60122163396125,61707600.0
2023-02-14,AMZN,99.69999694824219,100.91999816894531,97.5199966430664,98.41000366210938,56202900.0
2023-02-14,GS,350.0999450683594,355.0626188815159,347.8399048992206,352.1339898419752,2155500.0
2023-02-14,JPM,136.1121368408203,136.69194472014007,134.5913395123106,135.4467871031263,9249400.0
2023-02-14,MSFT,267.2396545410156,269.9889205644407,264.4019924983087,267.730597042681,37047900.0
2023-02-14,NVDA,22.95219612121582,23.030131384470028,21.348508559985785,21.56033490554851,675474000.0
2023-02-14,TSLA,209.25,209.82000732421875,189.44000244140625,191.94000244140625,216455700.0
2023-02-14,WMT,47.20229721069336,47.73437199033252,46.900573440464846,47.28016380487076,13831200.0
2023-02-14,XOM,108.72807312011719,110.0262345842266,108.35449988666973,109.27909524264847,12079000.0
2023-02-15,AAPL,153.7791748046875,153.94747569846558,151.3536388197947,151.58133825179516,65573800.0
2023-02-15,AMZN,101.16000366210938,101.16999816894531,98.44999694824219,99.08999633789062,47957600.0
2023-02-15,GS,352.5106506347656,352.5389000585826,346.7757876961674,347.2372045311676,1687200.0
2023-02-15,JPM,136.68240356445312,136.76794539695547,134.30614486028506,134.60079861903677,6728300.0
2023-02-15,MSFT,265.1036071777344,266.4915362093455,262.012751737167,264.11926290338346,28922400.0
2023-02-15,NVDA,22.745361328125,22.8362864231292,22.087901043076933,22.53053721244562,420575000.0
2023-02-15,TSLA,214.24000549316406,214.66000366210938,206.11000061035156,211.75999450683594,181006400.0
2023-02-15,WMT,47.55268859863281,47.562423779170686,46.90057259216804,47.03034529627173,14674200.0
2023-02-15,XOM,108.40120697021484,108.41988242683111,106.5987225807601,108.07433303955047,13663400.0
2023-02-16,AAPL,152.17535400390625,154.76919088525318,151.8189476677602,151.97733873436857,68167900.0
2023-02-16,AMZN,98.1500015258789,100.62999725341797,98.0999984741211,99.20999908447266,56339200.0
2023-02-16,GS,348.6120910644531,352.4259070199825,347.2937079676566,349.13000675393056,1947800.0
2023-02-16,JPM,134.80044555664062,136.29272886654405,134.6673611114348,135.83649113846644,8165300.0
2023-02-16,MSFT,258.0458984375,262.56403597864954,257.79981231844084,259.8866178016932,29603600.0
2023-02-16,NVDA,21.983985900878906,22.531535636340326,21.90904654743779,22.11487725263338,412026000.0
2023-02-16,TSLA,202.0399932861328,217.64999389648438,201.83999633789062,210.77999877929688,229586500.0
2023-02-16,WMT,46.806488037109375,47.3645196189019,46.777289919001,47.19905495289226,16312200.0
2023-02-16,XOM,108.08367919921875,109.06430103538464,107.21512435843319,107.69142333943478,11360600.0
2023-02-17,AAPL,151.02694702148438,151.47245120963535,149.34392280711089,150.8289468385779,59144100.0
2023-02-17,AMZN,97.19999694824219,97.94000244140625,95.6500015258789,97.80000305175781,60029400.0
2023-02-17,GS,347.01123046875,349.42194390919667,345.4668519039167,346.5874603474803,1857300.0
2023-02-17,JPM,135.19964599609375,135.76043967537717,133.13705479162647,134.00200210066865,7948800.0
2023-02-17,MSFT,254.0198974609375,256.0181152654841,251.9921505278432,255.32909225276762,30000100.0
2023-02-17,NVDA,21.3704891204834,21.72220020485549,20.957827156397038,21.613290195380436,465888000.0
2023-02-17,TSLA,208.30999755859375,208.44000244140625,197.5,199.99000549316406,213738500.0
2023-02-17,WMT,47.51050567626953,47.591617321422945,46.90380943196837,47.079005535978666,24770700.0
2023-02-17,XOM,103.92768096923828,106.64541942657627,103.64750637461559,106.64541942657627,20758300.0
2023-02-21,AAPL,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200.0
2023-02-21,AMZN,94.58000183105469,95.61000061035156,94.2699966430664,95.33999633789062,56580400.0
2023-02-21,GS,340.06158447265625,345.33503090145365,339.09164921116803,345.33503090145365,2403000.0
2023-02-21,JPM,132.71881103515625,134.3441639311095,131.88236329707854,133.72634244500472,9996300.0
2023-02-21,MSFT,248.71432495117188,251.49018367236226,247.65123108049718,250.49598610687391,28397400.0
2023-02-21,NVDA,20.63808822631836,21.47640004274012,20.601117866588783,20.982805051800373,410015000.0
2023-02-21,TSLA,197.3699951171875,209.7100067138672,197.22000122070312,204.99000549316406,180018600.0
2023-02-21,WMT,47.79926300048828,48.12694354620888,46.118678200841906,46.3555193354062,54393900.0
2023-02-21,XOM,103.824951171875,104.95500512467322,103.48873594827849,103.48873594827849,14469400.0
2023-02-22,AAPL,147.4232635498047,148.45287338487984,145.6907358158214,147.383654456277,51011300.0
2023-02-22,AMZN,95.79000091552734,97.01000213623047,94.80000305175781,95.0999984741211,59534100.0
2023-02-22,GS,339.8450012207031,341.8319444590079,337.1611909504971,340.5418395146345,2203800.0
2023-02-22,JPM,131.7017822265625,132.52871575341644,130.63722278936805,132.04396411759424,11107500.0
2023-02-22,MSFT,247.5724334716797,250.35812968791683,246.4207524245262,250.1120436089549,22491100.0
2023-02-22,NVDA,20.737009048461914,21.08672289537773,20.40428148237051,20.690048547419124,513184000.0
2023-02-22,TSLA,200.86000061035156,201.99000549316406,191.77999877929688,197.92999267578125,191828500.0
2023-02-22,WMT,46.796749114990234,47.87712015464204,46.316580495595126,47.617571054786524,29844000.0
2023-02-22,XOM,102.4801025390625,103.63817329764952,101.46211552623052,103.18054976910845,13973800.0
2023-02-23,AAPL,147.9083709716797,148.83898834448985,145.7699480861059,148.591484366889,48394200.0
2023-02-23,AMZN,95.81999969482422,96.43000030517578,93.66999816894531,96.12000274658203,48467000.0
2023-02-23,GS,342.3404541015625,346.42736690947976,338.6396071713186,342.0202843871692,1931400.0
2023-02-23,JPM,132.7568359375,133.23208773702004,131.1124687721502,131.86336023383694,8068000.0
2023-02-23,MSFT,250.7814178466797,252.81900287001184,246.55857211355595,251.55904328555934,29219100.0
2023-02-23,NVDA,23.644624710083008,23.86844224060142,23.00614795090794,23.42080908535159,1117995000.0
2023-02-23,TSLA,202.07000732421875,205.13999938964844,196.3300018310547,203.91000366210938,146360000.0
2023-02-23,WMT,46.09920883178711,46.83892282343919,45.65148339467028,46.83892282343919,22021200.0
2023-02-23,XOM,103.4233627319336,104.44134970919957,102.63886528184307,103.41402856608782,11289400.0
2023-02-24,AAPL,145.2452392578125,145.720442659753,144.26511807901926,145.64123957502227,55469600.0
2023-02-24,AMZN,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800.0
2023-02-24,GS,342.6323547363281,343.8847840983698,338.5642655315855,339.1669581861996,2428600.0
2023-02-24,JPM,133.9544677734375,134.3631918705588,132.05346053956063,132.22455873244732,9126900.0
2023-02-24,MSFT,245.3183135986328,247.0704454363902,244.21585267237742,246.0467338648536,24990900.0
2023-02-24,NVDA,23.266935348510742,23.454783066670746,22.928214087929295,23.205986370917074,589716000.0
2023-02-24,TSLA,196.8800048828125,197.6699981689453,192.8000030517578,196.3300018310547,142228100.0
2023-02-24,WMT,46.222496032714844,46.310094085966206,45.2686489138075,45.69366265329308,20623500.0
2023-02-24,XOM,103.43270874023438,103.62883311170143,101.81700731055184,102.10653034727558,14351000.0
2023-02-27,AAPL,146.44317626953125,147.68069636554856,145.97786750491304,146.23528135301038,44998500.0
2023-02-27,AMZN,93.76000213623047,94.77999877929688,93.13999938964844,94.27999877929688,47470300.0
2023-02-27,GS,344.2143859863281,348.70621660210736,343.253876881121,346.74752291561595,2842400.0
2023-02-27,JPM,135.1236114501953,136.21668491977675,134.7053874955095,135.07608336379272,10014700.0
2023-02-27,MSFT,246.24359130859375,248.8619509386829,245.48564193779885,248.50758636453622,21190000.0
2023-02-27,NVDA,23.48175621032715,23.860445585416468,23.434795716672856,23.650618453752273,452994000.0
2023-02-27,TSLA,207.6300048828125,209.4199981689453,201.25999450683594,202.02999877929688,161028300.0
2023-02-27,WMT,45.88833236694336,46.42365223450887,45.6352696356612,46.300365929273624,16647300.0
2023-02-27,XOM,103.24592590332031,103.90901510136013,102.69490370334381,103.47940831637594,11710500.0
2023-02-28,AAPL,145.93824768066406,147.59157242356576,145.36403664496177,145.58184135182967,50547000.0
2023-02-28,AMZN,94.2300033569336,94.69000244140625,92.91999816894531,93.13999938964844,43959300.0
2023-02-28,GS,331.143798828125,344.6664215742502,330.8424524813771,344.6569955202989,4945600.0
2023-02-28,JPM,136.25469970703125,136.64439516848407,134.87645785542014,135.8649897420442,11019800.0
2023-02-28,MSFT,245.5151824951172,247.5527826462789,244.83598244472995,245.17067096137697,22491000.0
2023-02-28,NVDA,23.196990966796875,23.805493492684064,23.18699892583366,23.352863375406507,455963000.0
2023-02-28,TSLA,205.7100067138672,211.22999572753906,203.75,210.58999633789062,153144900.0
2023-02-28,WMT,46.11219024658203,46.28089624779546,45.72935482721682,45.74557641529951,18054000.0
2023-02-28,XOM,102.64820861816406,104.00240372579444,102.00379489609512,103.89032960555537,18107000.0
2023-03-01,AAPL,143.85919189453125,145.7600203967964,143.5621841365181,145.36402012374026,55479000.0
2023-03-01,AMZN,92.16999816894531,94.68000030517578,91.58999633789062,93.87000274658203,52299500.0
2023-03-01,GS,328.3744201660156,334.35900187125094,328.1183259390735,331.3714577922791,2717400.0
2023-03-01,JPM,135.49429321289062,136.3592549833501,134.78141550167254,135.0665694868666,7139200.0
2023-03-01,MSFT,242.4145050048828,247.00153859615037,241.9420088680049,246.8342018468034,27565300.0
2023-03-01,NVDA,22.679412841796875,23.236956466586676,22.489567896834984,23.17300779291106,460026000.0
2023-03-01,TSLA,202.77000427246094,207.1999969482422,198.52000427246094,206.2100067138672,156852800.0
2023-03-01,WMT,45.46980285644531,45.83641666476043,45.21674387047865,45.76504019651472,14180100.0
2023-03-01,XOM,103.5634536743164,104.46936653424285,102.02246839585618,102.08784318341183,13200000.0
2023-03-02,AAPL,144.45323181152344,145.24524759786468,142.46329007120497,142.93850860687647,52238100.0
2023-03-02,AMZN,92.12999725341797,92.2300033569336,90.38999938964844,91.41000366210938,55509400.0
2023-03-02,GS,331.09637451171875,331.7412989050427,322.93039058470754,326.2498901279055,3259800.0
2023-03-02,JPM,134.08755493164062,135.38022595358757,132.6332710248813,135.19964244566344,11106800.0
2023-03-02,MSFT,247.17872619628906,247.46417946735576,241.76483192375827,242.69011807533903,24808200.0
2023-03-02,NVDA,23.294910430908203,23.360856377006066,22.413632614347023,22.46958842521254,389415000.0
2023-03-02,TSLA,190.89999389648438,193.75,186.00999450683594,186.74000549316406,181500700.0
2023-03-02,WMT,45.583351135253906,45.66121771864412,45.258915701188485,45.36922545669693,14785500.0
2023-03-02,XOM,104.0397720336914,104.31994667396351,102.89103534515269,103.31130799353829,10339900.0
2023-03-03,AAPL,149.52210998535156,149.6013130753249,145.85905393614254,146.56195681168307,70732300.0
2023-03-03,AMZN,94.9000015258789,94.94000244140625,92.66000366210938,92.73999786376953,55759600.0
2023-03-03,GS,338.67431640625,339.31924081464354,331.5326512370438,332.5569701856592,2396200.0
2023-03-03,JPM,136.5493621826172,136.62540421745976,134.09706094720087,134.50577056800267,9513100.0
2023-03-03,MSFT,251.2932586669922,251.61809409992222,247.45432176855098,248.24180024051145,30760100.0
2023-03-03,NVDA,23.870439529418945,23.88043157064552,23.111061548282237,23.300906520013164,412393000.0
2023-03-03,TSLA,197.7899932861328,200.47999572753906,192.8800048828125,194.8000030517578,154193300.0
2023-03-03,WMT,45.638511657714844,45.80721765874896,45.346519359653186,45.7585528945526,16888800.0
2023-03-03,XOM,105.3565902709961,105.87959566428908,102.6855511875753,102.77894984284272,13006700.0
2023-03-06,AAPL,152.29415893554688,154.73949959731118,151.92785785960842,152.25454983701871,87558000.0
2023-03-06,AMZN,93.75,96.55000305175781,93.73999786376953,95.19000244140625,52112400.0
2023-03-06,GS,338.63641357421875,340.3530669918788,335.48765267970145,339.59433570389126,1614200.0
2023-03-06,JPM,135.7509307861328,136.9105318320835,135.59884672965163,136.34023837557996,9261300.0
2023-03-06,MSFT,252.84849548339844,256.0476142047039,251.97242972666774,252.41538162256063,24109800.0
2023-03-06,NVDA,23.534717559814453,24.22814773094674,23.467771069999735,23.87144155642439,437429000.0
2023-03-06,TSLA,193.80999755859375,198.60000610351562,192.3000030517578,198.5399932861328,128100100.0
2023-03-06,WMT,45.632022857666016,45.73908756972595,45.4276286143972,45.58335809206158,16720800.0
2023-03-06,XOM,106.29051208496094,106.31852882937523,104.47869373477837,104.59076071243548,14347400.0
2023-03-07,AAPL,150.08642578125,152.49215731620518,149.62111707090608,152.16545023619062,56182000.0
2023-03-07,AMZN,93.55000305175781,95.08999633789062,92.77999877929688,94.05999755859375,49100700.0
2023-03-07,GS,328.23211669921875,337.8302372610267,327.80534124806377,337.2137355920134,2048500.0
2023-03-07,JPM,131.75880432128906,135.2661649240023,130.98889872626106,134.9810109434461,11747600.0
2023-03-07,MSFT,250.171142578125,253.6557304344605,249.42304618349874,252.28747719365353,21473200.0
2023-03-07,NVDA,23.272884368896484,24.109340983531098,23.225913991146093,23.58468213091472,515154000.0
2023-03-07,TSLA,187.7100067138672,194.1999969482422,186.10000610351562,191.3800048828125,148125800.0
2023-03-07,WMT,45.17781448364258,45.96619333675302,45.02857141426373,45.80397745205897,17387400.0
2023-03-07,XOM,104.23588562011719,105.69281354947837,103.82495430657735,105.35659831573079,11525300.0
2023-03-08,AAPL,151.34375,151.93776567756532,150.31413994619248,151.2843514535327,47204800.0
2023-03-08,AMZN,93.91999816894531,94.16999816894531,92.18000030517578,93.5999984741211,44899100.0
2023-03-08,GS,331.276611328125,331.65597695364426,327.3690903921668,328.3364770788022,1584600.0
2023-03-08,JPM,130.97940063476562,131.73029210669324,130.1144388669944,131.16949845645945,10002500.0
2023-03-08,MSFT,249.7281951904297,250.55504096083303,246.8834402028071,250.06286871370176,17340200.0
2023-03-08,NVDA,24.165307998657227,24.184296675428683,23.40879926857115,23.471758111550603,513573000.0
2023-03-08,TSLA,182.0,186.5,180.0,185.0399932861328,151897800.0
2023-03-08,WMT,44.80470657348633,45.07074579896991,44.53866734800275,44.95394962970921,19090800.0
2023-03-08,XOM,102.71357727050781,104.99236057668602,101.86369794143408,103.88098923331205,13509800.0
2023-03-09,AAPL,149.08648681640625,152.99704649679572,148.73008049756518,152.02683517023416,53833600.0
2023-03-09,AMZN,92.25,96.20999908447266,92.18000030517578,93.68000030517578,56218700.0
2023-03-09,GS,324.44793701171875,336.01877753457165,323.461563161309,331.19127942324235,3177800.0
2023-03-09,JPM,123.88863372802734,130.55167313791065,122.82407435447392,129.99086500034676,25888100.0
2023-03-09,MSFT,248.36981201171875,255.49645659511006,247.6413916729042,251.8150177695167,26653400.0
2023-03-09,NVDA,23.42078971862793,24.43812863634961,23.367822715310396,24.15930848577099,501257000.0
2023-03-09,TSLA,172.9199981689453,185.17999267578125,172.50999450683594,180.25,170023800.0
2023-03-09,WMT,44.50298309326172,45.09021647782496,44.421875150812035,45.04155171235515,15415800.0
2023-03-09,XOM,101.91973876953125,104.81492634587264,101.82634723085003,103.54478146891863,12961200.0
2023-03-10,AAPL,147.01736450195312,149.43300577006005,146.13625093512175,148.7102983763868,68572400.0
2023-03-10,AMZN,90.7300033569336,93.56999969482422,90.25,92.66999816894531,69827500.0
2023-03-10,GS,310.7716064453125,322.39932118809594,309.2161696766038,321.3939892058792,4559700.0
2023-03-10,JPM,127.03479766845703,128.56510901243294,121.4933673082746,122.57694806112455,37599700.0
2023-03-10,MSFT,244.6981658935547,248.8324092868265,243.72367456979757,247.1491888076624,28333900.0
2023-03-10,NVDA,22.950096130371094,23.611667155651173,22.71125091840863,23.39380822343578,474866000.0
2023-03-10,TSLA,173.44000244140625,178.2899932861328,168.44000244140625,175.1300048828125,191488900.0
2023-03-10,WMT,44.43809127807617,44.86310501262432,44.15258912800996,44.45431286457255,20065200.0
2023-03-10,XOM,100.65894317626953,103.70355603117683,100.07057002307567,102.32133692286781,15795700.0
2023-03-13,AAPL,148.96768188476562,151.61102231566625,146.2253338291279,146.33423617376167,84457100.0
2023-03-13,AMZN,92.43000030517578,94.0199966430664,88.12000274658203,89.97000122070312,72397100.0
2023-03-13,GS,299.2386779785156,309.2919966776489,298.31870119826584,303.1841439152702,5660700.0
2023-03-13,JPM,124.75360107421875,127.25343025497028,123.00467788095986,124.71558731068458,42901100.0
2023-03-13,MSFT,249.94471740722656,253.87225680008146,241.88293471762614,243.52678799195508,33339700.0
2023-03-13,NVDA,22.951095581054688,23.282880858178405,22.28253101640841,22.73723566322303,421890000.0
2023-03-13,TSLA,174.47999572753906,177.35000610351562,163.91000366210938,167.4600067138672,167790300.0
2023-03-13,WMT,44.56787109375,44.93448491723857,44.311567037185455,44.344010212661125,28142100.0
2023-03-13,XOM,99.50086212158203,100.73364892941557,96.86718089005959,98.38014230744041,20745600.0
2023-03-14,AAPL,151.0665283203125,151.86843881288326,148.60139830336453,149.7696098588517,73695900.0
2023-03-14,AMZN,94.87999725341797,95.06999969482422,92.70999908447266,93.83000183105469,60912700.0
2023-03-14,GS,305.5362548828125,309.548118112247,302.501300856387,308.0211330795631,3785900.0
2023-03-14,JPM,127.956787109375,128.82174884674484,124.79160845222846,128.584122952096,29648100.0
2023-03-14,MSFT,256.7071838378906,256.98279906760126,251.85435814781437,252.7304240608025,33620300.0
2023-03-14,NVDA,24.047380447387695,24.20327932512599,23.444771213854455,23.48074905093903,474910000.0
2023-03-14,TSLA,183.25999450683594,183.8000030517578,177.13999938964844,177.30999755859375,143717900.0
2023-03-14,WMT,44.80470657348633,44.859861454573775,44.447827945735135,44.67168881718617,25542600.0
2023-03-14,XOM,99.87442779541016,101.80766166802502,98.02524416167044,99.32340565884425,18263500.0
2023-03-15,AAPL,151.46255493164062,151.71995365613,148.42319852737018,149.68052309089944,77167900.0
2023-03-15,AMZN,96.19999694824219,96.66999816894531,93.06999969482422,93.22000122070312,70731800.0
2023-03-15,GS,296.0899353027344,296.3934394097953,288.7111617443155,294.7431539174919,6596700.0
2023-03-15,JPM,121.91157531738281,124.50646034959203,120.45731335500368,124.49694603220418,34280600.0
2023-03-15,MSFT,261.2843322753906,262.30805867578727,255.1518569677534,255.90982124296121,46028000.0
2023-03-15,NVDA,24.212276458740234,24.27023747433623,23.344839767755705,23.74557858510268,524486000.0
2023-03-15,TSLA,180.4499969482422,182.33999633789062,176.02999877929688,180.8000030517578,145995600.0
2023-03-15,WMT,45.30433654785156,45.35949142700373,44.35373821431456,44.412138153337416,33133500.0
2023-03-15,XOM,94.90592956542969,97.3154625448038,93.59842668592376,96.02664224768195,25733800.0
2023-03-16,AAPL,154.29397583007812,154.89788610113325,150.1260024664939,150.64081493684654,76161100.0
2023-03-16,AMZN,100.04000091552734,100.98999786376953,95.61000061035156,95.75,84446900.0
2023-03-16,GS,298.84033203125,301.9037665002509,289.1948304128358,293.0644059503321,4399100.0
2023-03-16,JPM,124.2783432006836,125.41894459703859,119.78245807232123,121.67395816778722,24558500.0
2023-03-16,MSFT,271.8759765625,272.23032618117736,259.15823176662747,261.05800953743073,54768800.0
2023-03-16,NVDA,25.524423599243164,25.57139207335748,23.878491278999082,24.01140628522713,583253000.0
2023-03-16,TSLA,184.1300048828125,185.80999755859375,178.83999633789062,180.3699951171875,121136800.0
2023-03-16,WMT,45.0469856262207,45.49328407280909,44.916677306222674,45.42161505602535,28905600.0
2023-03-16,XOM,94.35491180419922,94.96196750436683,91.54378155055146,92.56176857858351,27465200.0
2023-03-17,AAPL,153.45245361328125,155.17508659538842,152.7396410073364,154.52167252219854,98944600.0
2023-03-17,AMZN,98.94999694824219,100.66000366210938,97.45999908447266,99.79000091552734,87300200.0
2023-03-17,GS,287.885986328125,294.3921917492755,286.3020980455582,294.09818123862533,6369800.0
2023-03-17,JPM,119.58285522460938,122.12069808831548,119.24067334952912,122.02565643073056,38396000.0
2023-03-17,MSFT,275.0552978515625,278.89423429694773,271.9940017501789,273.9036319378477,69527400.0
2023-03-17,NVDA,25.70830726623535,26.38186968989374,25.65134314072659,25.965140466814287,848547000.0
2023-03-17,TSLA,180.1300048828125,186.22000122070312,177.3300018310547,184.52000427246094,133197100.0
2023-03-17,WMT,45.411842346191406,45.4411601328721,44.82220588365097,45.01766276565698,43081200.0
2023-03-17,XOM,93.24353790283203,94.89659746333955,92.58978996243356,93.9533264704919,43199500.0
2023-03-20,AAPL,155.8284912109375,156.24431116818113,152.61093964757077,153.52176753764005,73641400.0
2023-03-20,AMZN,97.70999908447266,98.4800033569336,95.69999694824219,98.41000366210938,62388900.0
2023-03-20,GS,293.56707763671875,296.0993945117292,290.465726806642,290.95889921561326,3963700.0
2023-03-20,JPM,120.8470230102539,123.06169806329096,119.772956589451,120.7044460247538,22875500.0
2023-03-20,MSFT,267.9680480957031,273.1358554487767,265.6253039559413,272.64368331991255,43466600.0
2023-03-20,NVDA,25.883190155029297,26.00711022624769,25.113689438376866,25.598375276520795,432747000.0
2023-03-20,TSLA,183.25,186.44000244140625,176.35000610351562,178.0800018310547,129684400.0
2023-03-20,WMT,45.90049362182617,46.23277555226492,45.54540689644421,45.6398807085508,33928500.0
2023-03-20,XOM,95.68109130859375,95.70911518380476,92.92600164756203,93.04740993887154,32042100.0
2023-03-21,AAPL,157.6897430419922,157.80854012474336,154.97709383642948,155.7493201936468,73938300.0
2023-03-21,AMZN,100.61000061035156,100.8499984741211,98.0,98.13999938964844,58597300.0
2023-03-21,GS,300.9173889160156,303.8006196180449,299.08692888431625,301.239851128045,3242400.0
2023-03-21,JPM,124.08826446533203,125.20985190153797,123.74608254345743,124.12627823285771,17807800.0
2023-03-21,MSFT,269.4938049316406,270.6947062847507,265.30048823245505,270.57658976474096,34558700.0
2023-03-21,NVDA,26.181995391845703,26.37487092143437,25.364527413942184,26.163008623155417,547408000.0
2023-03-21,TSLA,197.5800018310547,198.0,188.0399932861328,188.27999877929688,153391400.0
2023-03-21,WMT,45.74412536621094,46.06011921906952,45.4541909403401,46.06011921906952,19013400.0
2023-03-21,XOM,99.96782684326172,100.19196795576974,97.25008824349673,97.28744628313433,31592300.0
2023-03-22,AAPL,156.2542266845703,160.5211932163919,156.23442213481738,157.70955140928402,75701800.0
2023-03-22,AMZN,98.69999694824219,102.0999984741211,98.61000061035156,100.44999694824219,57475400.0
2023-03-22,GS,297.49359130859375,305.6026437053442,297.32285217504995,300.91740442694646,2505900.0
2023-03-22,JPM,120.88504791259766,124.19280362520554,120.78999900312833,124.09774746396927,17250200.0
2023-03-22,MSFT,268.0271911621094,276.64020614272164,267.91889763879357,269.1197992148257,34873300.0
